bioma;ponto;id;tcmax;classe;ordem;familia;subfamilia;genero;localidade;lat;long;alt;estacao;tempAR;tempSOL;peso
3.0;3;979;40.5;Insecta;Hymenoptera;Formicidae;Myrmicinae;NA;MAAltitude;-22.872;-45.466;579;CamposdoJordao;17;15;1
3.0;3;980;41;Arachnida;Araneae;Linyphiidae;NA;NA;MAAltitude;-22.872;-45.466;579;CamposdoJordao;17;15;1
3.0;3;981;42;Insecta;Hymenoptera;Formicidae;Myrmicinae;NA;MAAltitude;-22.872;-45.466;579;CamposdoJordao;17;15;1
3.0;3;982;42;Arachnida;Araneae;Theridiidae;NA;NA;MAAltitude;-22.872;-45.466;579;CamposdoJordao;17;15;2
3.0;3;983;43;Arachnida;Araneae;Lycosidae;NA;NA;MAAltitude;-22.872;-45.466;579;CamposdoJordao;17;15;1
3.0;3;984;43;Arachnida;Araneae;Lycosidae;NA;NA;MAAltitude;-22.872;-45.466;579;CamposdoJordao;17;15;1
3.0;4;986;31;Arachnida;Araneae;Titanoecidae;NA;NA;MAAltitude;-22.811;-45.553;1474;CamposdoJordao;17;15;1
3.0;4;987;34;Arachnida;Opiliones;Gonyleptidae;NA;NA;MAAltitude;-22.811;-45.553;1474;CamposdoJordao;17;16;7
3.0;4;988;36;Insecta;Coleoptera;NA;NA;NA;MAAltitude;-22.811;-45.553;1474;CamposdoJordao;17;16;1
3.0;4;989;36;Arachnida;Opiliones;Gonyleptidae;NA;NA;MAAltitude;-22.811;-45.553;1474;CamposdoJordao;17;16;1
3.0;4;990;36;Insecta;Coleoptera;NA;NA;NA;MAAltitude;-22.811;-45.553;1474;CamposdoJordao;17;16;1
3.0;4;991;40;Insecta;Hymenoptera;Formicidae;Myrmicinae;NA;MAAltitude;-22.811;-45.553;1474;CamposdoJordao;17;16;1
3.0;4;992;41;Arachnida;Araneae;NA;NA;NA;MAAltitude;-22.811;-45.553;1474;CamposdoJordao;17;16;9
3.0;4;994;31;Arachnida;Opiliones;Laniatores;NA;NA;MAAltitude;-22.811;-45.553;1474;CamposdoJordao;17;16;3
3.0;4;995;33;Insecta;Hymenoptera;Formicidae;Myrmicinae;NA;MAAltitude;-22.811;-45.553;1474;CamposdoJordao;17;16;1
3.0;4;996;35;Insecta;Hymenoptera;Formicidae;Myrmicinae;NA;MAAltitude;-22.811;-45.553;1474;CamposdoJordao;17;16;1
3.0;4;999;39;Arachnida;Araneae;Zoridae;NA;NA;MAAltitude;-22.811;-45.553;1474;CamposdoJordao;17;16;7
3.0;4;1000;41;Arachnida;Araneae;Theridiosomatidae;NA;NA;MAAltitude;-22.811;-45.553;1474;CamposdoJordao;17;16;5
3.0;4;1001;41;Insecta;Hymenoptera;Formicidae;Myrmicinae;NA;MAAltitude;-22.811;-45.553;1474;CamposdoJordao;17;16;4
3.0;4;1002;42;Arachnida;Opiliones;Gonyleptidae;NA;NA;MAAltitude;-22.811;-45.553;1474;CamposdoJordao;17;16;1
3.0;4;1004;42;Arachnida;Araneae;Lycosidae;NA;NA;MAAltitude;-22.811;-45.553;1474;CamposdoJordao;17;16;1
3.0;4;1005;44;Arachnida;Araneae;Lycosidae;NA;NA;MAAltitude;-22.811;-45.553;1474;CamposdoJordao;17;16;1
3.0;4;1006;32.5;Insecta;Coleoptera;NA;NA;NA;MAAltitude;-22.811;-45.553;1474;CamposdoJordao;17;16;2
3.0;4;1007;36;Arachnida;Opiliones;Gonyleptidae;NA;NA;MAAltitude;-22.811;-45.553;1474;CamposdoJordao;17;16;1
3.0;4;1008;37;Arachnida;Opiliones;Gonyleptidae;NA;NA;MAAltitude;-22.811;-45.553;1474;CamposdoJordao;17;16;1
3.0;4;1009;39;Diplopoda;Polydesmida;NA;NA;NA;MAAltitude;-22.811;-45.553;1474;CamposdoJordao;17;16;12
3.0;4;1010;42;Insecta;Coleoptera;NA;NA;NA;MAAltitude;-22.811;-45.553;1474;CamposdoJordao;17;16;1
3.0;4;1011;43;Diplopoda;Polydesmida;NA;NA;NA;MAAltitude;-22.811;-45.553;1474;CamposdoJordao;17;16;2
3.0;4;1012;44;Arachnida;Araneae;Ctenidae;NA;NA;MAAltitude;-22.811;-45.553;1474;CamposdoJordao;17;16;1
3.0;4;1013;46;Insecta;Hymenoptera;Formicidae;NA;NA;MAAltitude;-22.811;-45.553;1474;CamposdoJordao;17;16;3
3.0;4;1014;33;Chilopoda;Geophilomorpha;NA;NA;NA;MAAltitude;-22.811;-45.553;1474;CamposdoJordao;17;16;2
3.0;4;1015;36;Arachnida;Opiliones;Gonyleptidae;NA;NA;MAAltitude;-22.811;-45.553;1474;CamposdoJordao;17;16;1
3.0;4;1016;37;Diplopoda;Polydesmida;NA;NA;NA;MAAltitude;-22.811;-45.553;1474;CamposdoJordao;17;16;1
3.0;4;1017;38;Arachnida;Araneae;Titanoecidae;NA;NA;MAAltitude;-22.811;-45.553;1474;CamposdoJordao;17;16;1
3.0;4;1018;40;Insecta;Coleoptera;NA;NA;NA;MAAltitude;-22.811;-45.553;1474;CamposdoJordao;17;16;5
3.0;4;1020;40;Diplopoda;Polydesmida;NA;NA;NA;MAAltitude;-22.811;-45.553;1474;CamposdoJordao;17;16;7
3.0;4;1021;41;Insecta;Dermaptera;NA;NA;NA;MAAltitude;-22.811;-45.553;1474;CamposdoJordao;17;16;6
3.0;4;1022;44.5;Arachnida;Araneae;Ctenidae;NA;NA;MAAltitude;-22.811;-45.553;1474;CamposdoJordao;17;16;15
3.0;4;1023;45;Insecta;Hemiptera;NA;NA;NA;MAAltitude;-22.811;-45.553;1474;CamposdoJordao;17;16;192
3.0;4;1024;47;Insecta;Dermaptera;NA;NA;NA;MAAltitude;-22.811;-45.553;1474;CamposdoJordao;17;16;1
3.0;4;1025;48;Insecta;Hymenoptera;Formicidae;Formicinae;NA;MAAltitude;-22.811;-45.553;1474;CamposdoJordao;17;16;1
3.0;4;1027;34;Insecta;Blattodea;NA;NA;NA;MAAltitude;-22.811;-45.553;1474;CamposdoJordao;17;16;7
3.0;4;1028;35;Insecta;Blattodea;NA;NA;NA;MAAltitude;-22.811;-45.553;1474;CamposdoJordao;17;16;18
3.0;4;1029;35.5;Chilopoda;Geophilomorpha;NA;NA;NA;MAAltitude;-22.811;-45.553;1474;CamposdoJordao;17;16;11
3.0;4;1030;36.5;Insecta;Hymenoptera;Formicidae;Myrmicinae;NA;MAAltitude;-22.811;-45.553;1474;CamposdoJordao;17;16;1
3.0;4;1031;37;Arachnida;Acari;NA;NA;NA;MAAltitude;-22.811;-45.553;1474;CamposdoJordao;17;16;1
3.0;4;1032;37.5;Diplopoda;Polydesmida;NA;NA;NA;MAAltitude;-22.811;-45.553;1474;CamposdoJordao;17;16;1
3.0;4;1033;38;Insecta;Hymenoptera;Formicidae;NA;NA;MAAltitude;-22.811;-45.553;1474;CamposdoJordao;17;16;1
3.0;4;1034;38.5;Arachnida;Araneae;Linyphiidae;NA;NA;MAAltitude;-22.811;-45.553;1474;CamposdoJordao;17;16;1
3.0;4;1035;40.5;Insecta;Dermaptera;NA;NA;NA;MAAltitude;-22.811;-45.553;1474;CamposdoJordao;17;16;1
3.0;4;1036;41.5;Insecta;Coleoptera;NA;NA;NA;MAAltitude;-22.811;-45.553;1474;CamposdoJordao;17;16;5
3.0;4;1037;42;Insecta;Blattodea;NA;NA;NA;MAAltitude;-22.811;-45.553;1474;CamposdoJordao;17;16;11
3.0;4;1038;42.5;Insecta;Coleoptera;NA;NA;NA;MAAltitude;-22.811;-45.553;1474;CamposdoJordao;17;16;14
3.0;4;1039;49;Arachnida;Acari;NA;NA;NA;MAAltitude;-22.811;-45.553;1474;CamposdoJordao;17;16;1
3.0;4;1041;34;Arachnida;Araneae;Zoridae;NA;NA;MAAltitude;-22.811;-45.553;1474;CamposdoJordao;17;16;3
3.0;4;1042;34;Arachnida;Opiliones;Gonyleptidae;NA;NA;MAAltitude;-22.811;-45.553;1474;CamposdoJordao;17;16;2
3.0;4;1043;37.5;Diplopoda;Polydesmida;NA;NA;NA;MAAltitude;-22.811;-45.553;1474;CamposdoJordao;17;16;29
3.0;4;1044;42.5;Insecta;Coleoptera;NA;NA;NA;MAAltitude;-22.811;-45.553;1474;CamposdoJordao;17;16;11
3.0;4;1045;43.5;Arachnida;Araneae;Linyphiidae;NA;NA;MAAltitude;-22.811;-45.553;1474;CamposdoJordao;17;16;1
3.0;4;1046;44;Arachnida;Araneae;Theridiidae;NA;NA;MAAltitude;-22.811;-45.553;1474;CamposdoJordao;17;16;1
3.0;4;1047;48;Arachnida;Araneae;Salticidae;NA;NA;MAAltitude;-22.81;-45.549;1474;CamposdoJordao;17;16;1
3.0;5;1049;34;Insecta;Hemiptera;NA;NA;NA;MAAltitude;-22.81;-45.549;1474;CamposdoJordao;17;16;1
3.0;5;1050;35;Malacostraca;Isopoda;NA;NA;NA;MAAltitude;-22.81;-45.549;1474;CamposdoJordao;17;16;1
3.0;5;1051;41;Arachnida;Opiliones;Gonyleptidae;NA;NA;MAAltitude;-22.81;-45.549;1474;CamposdoJordao;17;16;1
3.0;5;1052;44;Arachnida;Araneae;Theridiidae;NA;NA;MAAltitude;-22.81;-45.549;1474;CamposdoJordao;17;16;13
3.0;5;1053;44.5;Insecta;Hymenoptera;Formicidae;NA;NA;MAAltitude;-22.81;-45.549;1474;CamposdoJordao;17;16;1
3.0;5;1054;46.5;Insecta;Hymenoptera;Formicidae;NA;NA;MAAltitude;-22.81;-45.549;1474;CamposdoJordao;17;16;7
3.0;5;1055;48.5;Insecta;Hymenoptera;Formicidae;NA;NA;MAAltitude;-22.81;-45.549;1474;CamposdoJordao;17;16;9
3.0;5;1056;49;Insecta;Hymenoptera;Formicidae;NA;NA;MAAltitude;-22.81;-45.549;1474;CamposdoJordao;17;16;11
3.0;5;1057;34;Arachnida;Araneae;Theridiidae;NA;NA;MAAltitude;-22.81;-45.549;1474;CamposdoJordao;17;16;1
3.0;5;1058;34;Arachnida;Araneae;Theridiidae;NA;NA;MAAltitude;-22.81;-45.549;1474;CamposdoJordao;17;16;1
3.0;5;1059;37;Insecta;Blattodea;NA;NA;NA;MAAltitude;-22.81;-45.549;1474;CamposdoJordao;17;16;1
3.0;5;1060;38;Insecta;Blattodea;NA;NA;NA;MAAltitude;-22.81;-45.549;1474;CamposdoJordao;17;16;1
3.0;5;1061;41;Arachnida;Araneae;Titanoecidae;NA;NA;MAAltitude;-22.81;-45.549;1474;CamposdoJordao;17;16;1
3.0;5;1063;44;Insecta;Coleoptera;NA;NA;NA;MAAltitude;-22.81;-45.549;1474;CamposdoJordao;17;16;1
3.0;5;1064;45;Arachnida;Araneae;Theridiidae;NA;NA;MAAltitude;-22.81;-45.549;1474;CamposdoJordao;17;16;1
3.0;5;1065;47;Insecta;Hymenoptera;Formicidae;Formicinae;NA;MAAltitude;-22.81;-45.549;1474;CamposdoJordao;17;16;1
3.0;5;1066;47;Insecta;Hymenoptera;Formicidae;Formicinae;NA;MAAltitude;-22.81;-45.549;1474;CamposdoJordao;17;16;1
3.0;5;1067;47.5;Insecta;Hymenoptera;Formicidae;Formicinae;NA;MAAltitude;-22.81;-45.549;1474;CamposdoJordao;17;16;1
3.0;5;1068;50;Insecta;Hymenoptera;Formicidae;NA;NA;MAAltitude;-22.81;-45.549;1474;CamposdoJordao;17;16;1
3.0;5;1070;34;Arachnida;Araneae;Zoridae;NA;NA;MAAltitude;-22.81;-45.549;1474;CamposdoJordao;17;16;1
3.0;5;1071;36;Arachnida;Opiliones;Gonyleptidae;NA;NA;MAAltitude;-22.81;-45.549;1474;CamposdoJordao;17;16;1
3.0;5;1072;38.5;Insecta;Hymenoptera;Formicidae;Myrmicinae;NA;MAAltitude;-22.81;-45.549;1474;CamposdoJordao;17;16;1
3.0;5;1073;39;Insecta;Coleoptera;NA;NA;NA;MAAltitude;-22.81;-45.549;1474;CamposdoJordao;17;16;2
3.0;5;1074;40.5;Insecta;Coleoptera;NA;NA;NA;MAAltitude;-22.81;-45.549;1474;CamposdoJordao;17;16;1
3.0;5;1075;41;Arachnida;Araneae;Theridiidae;NA;NA;MAAltitude;-22.81;-45.549;1474;CamposdoJordao;17;16;1
3.0;5;1076;41;Insecta;Hemiptera;NA;NA;NA;MAAltitude;-22.81;-45.549;1474;CamposdoJordao;17;16;1
3.0;5;1077;42.5;Insecta;Hymenoptera;Formicidae;NA;NA;MAAltitude;-22.81;-45.549;1474;CamposdoJordao;17;16;1
3.0;5;1078;43;Insecta;Hymenoptera;Formicidae;NA;NA;MAAltitude;-22.81;-45.549;1474;CamposdoJordao;17;16;1
3.0;5;1079;45.5;Insecta;Hymenoptera;Formicidae;NA;NA;MAAltitude;-22.81;-45.549;1474;CamposdoJordao;17;16;7
3.0;5;1080;46.5;Arachnida;Araneae;Salticidae;NA;NA;MAAltitude;-22.81;-45.549;1474;CamposdoJordao;17;16;1
3.0;5;1081;47;Insecta;Hymenoptera;Formicidae;NA;NA;MAAltitude;-22.81;-45.549;1474;CamposdoJordao;17;16;4
3.0;5;1082;47;Insecta;Hymenoptera;Formicidae;NA;NA;MAAltitude;-22.81;-45.549;1474;CamposdoJordao;17;16;13
3.0;5;1084;36.5;Malacostraca;Isopoda;NA;NA;NA;MAAltitude;-22.81;-45.549;1474;CamposdoJordao;17;16;12
3.0;5;1086;39;Insecta;Coleoptera;NA;NA;NA;MAAltitude;-22.81;-45.549;1474;CamposdoJordao;17;16;1
3.0;5;1087;39;Insecta;Coleoptera;NA;NA;NA;MAAltitude;-22.81;-45.549;1474;CamposdoJordao;17;16;12
3.0;5;1090;41;Insecta;Hymenoptera;Formicidae;Formicinae;NA;MAAltitude;-22.81;-45.549;1474;CamposdoJordao;17;16;1
3.0;5;1091;44;Insecta;Hymenoptera;Formicidae;NA;NA;MAAltitude;-22.81;-45.549;1474;CamposdoJordao;17;16;1
3.0;5;1092;44.5;Arachnida;Araneae;Pholcidae;NA;NA;MAAltitude;-22.81;-45.549;1474;CamposdoJordao;17;16;10
3.0;5;1093;46.5;Insecta;Hymenoptera;Formicidae;NA;NA;MAAltitude;-22.81;-45.549;1474;CamposdoJordao;17;16;10
3.0;5;1094;46.5;Insecta;Hymenoptera;Formicidae;NA;NA;MAAltitude;-22.81;-45.549;1474;CamposdoJordao;17;16;11
3.0;5;1095;47;Insecta;Hymenoptera;Formicidae;NA;NA;MAAltitude;-22.81;-45.549;1474;CamposdoJordao;17;16;2
3.0;5;1096;47;Insecta;Hymenoptera;Formicidae;NA;NA;MAAltitude;-22.81;-45.549;1474;CamposdoJordao;17;16;6
3.0;5;1097;47;Arachnida;Araneae;Theridiidae;NA;NA;MAAltitude;-22.81;-45.549;1474;CamposdoJordao;17;16;1
3.0;5;1098;45;Insecta;Hymenoptera;Formicidae;NA;NA;MAAltitude;-22.81;-45.549;1474;CamposdoJordao;17;16;22
3.0;5;1099;39;Arachnida;Araneae;Theridiidae;NA;NA;MAAltitude;-22.81;-45.549;1474;CamposdoJordao;17;16;1
3.0;5;1100;39.5;Arachnida;Araneae;Theridiidae;NA;NA;MAAltitude;-22.81;-45.549;1474;CamposdoJordao;17;16;1
3.0;5;1103;40;Insecta;Hymenoptera;Formicidae;Formicinae;NA;MAAltitude;-22.81;-45.549;1474;CamposdoJordao;17;16;1
3.0;5;1104;40;Insecta;Coleoptera;NA;NA;NA;MAAltitude;-22.81;-45.549;1474;CamposdoJordao;17;16;1
3.0;5;1105;37;Chilopoda;Geophilomorpha;NA;NA;NA;MAAltitude;-22.81;-45.549;1474;CamposdoJordao;17;16;7
3.0;5;1106;37.5;Chilopoda;Geophilomorpha;NA;NA;NA;MAAltitude;-22.81;-45.549;1474;CamposdoJordao;17;16;64
3.0;5;1107;40;Arachnida;Araneae;Titanoecidae;NA;NA;MAAltitude;-22.81;-45.549;1474;CamposdoJordao;17;16;1
3.0;5;1108;41;Arachnida;Araneae;NA;NA;NA;MAAltitude;-22.81;-45.549;1474;CamposdoJordao;17;16;1
3.0;6;1109;32;Insecta;Hymenoptera;Formicidae;NA;NA;MAAltitude;-22.768;-45.588;1474;CamposdoJordao;17;16;1
3.0;6;1112;37.5;Insecta;Hymenoptera;Formicidae;Myrmicinae;NA;MAAltitude;-22.768;-45.588;1474;CamposdoJordao;17;17;1
3.0;6;1113;38;Insecta;Hymenoptera;Formicidae;NA;NA;MAAltitude;-22.768;-45.588;1474;CamposdoJordao;17;17;1
3.0;6;1114;39;Insecta;Hymenoptera;Formicidae;NA;NA;MAAltitude;-22.768;-45.588;1474;CamposdoJordao;17;17;1
3.0;6;1115;41;Arachnida;Araneae;Salticidae;NA;NA;MAAltitude;-22.768;-45.588;1474;CamposdoJordao;17;17;1
3.0;6;1116;44;Insecta;Hymenoptera;Formicidae;NA;NA;MAAltitude;-22.768;-45.588;1474;CamposdoJordao;17;17;1
3.0;6;1117;35;Insecta;Hymenoptera;Formicidae;NA;NA;MAAltitude;-22.768;-45.588;1474;CamposdoJordao;17;17;1
3.0;6;1118;36;Diplopoda;Polydesmida;NA;NA;NA;MAAltitude;-22.768;-45.588;1474;CamposdoJordao;17;17;1
3.0;6;1119;36;Arachnida;Opiliones;Gonyleptidae;NA;NA;MAAltitude;-22.768;-45.588;1474;CamposdoJordao;17;17;1
3.0;6;1120;37;Arachnida;Opiliones;Gonyleptidae;NA;NA;MAAltitude;-22.768;-45.588;1474;CamposdoJordao;17;17;1
3.0;6;1121;37;Arachnida;Araneae;Titanoecidae;NA;NA;MAAltitude;-22.768;-45.588;1474;CamposdoJordao;17;17;1
3.0;6;1122;38.5;Insecta;Hymenoptera;Formicidae;Myrmicinae;Aphaenogaster;MAAltitude;-22.768;-45.588;1474;CamposdoJordao;17;17;1
3.0;6;1123;39;Insecta;Hymenoptera;Formicidae;NA;NA;MAAltitude;-22.768;-45.588;1474;CamposdoJordao;17;17;1
3.0;6;1124;41;Insecta;Hymenoptera;Formicidae;NA;NA;MAAltitude;-22.768;-45.588;1474;CamposdoJordao;17;17;1
3.0;6;1125;41;Insecta;Hymenoptera;Formicidae;NA;NA;MAAltitude;-22.768;-45.588;1474;CamposdoJordao;17;17;1
3.0;6;1126;41;Insecta;Hymenoptera;Formicidae;NA;NA;MAAltitude;-22.768;-45.588;1474;CamposdoJordao;17;17;1
3.0;6;1127;41;Insecta;Hymenoptera;Formicidae;Formicinae;NA;MAAltitude;-22.768;-45.588;1474;CamposdoJordao;17;17;1
3.0;6;1128;44;Insecta;Hymenoptera;Formicidae;Formicinae;NA;MAAltitude;-22.768;-45.588;1474;CamposdoJordao;17;17;10
3.0;6;1129;35;Chilopoda;Geophilomorpha;NA;NA;NA;MAAltitude;-22.768;-45.588;1474;CamposdoJordao;17;17;1
3.0;6;1130;36;Arachnida;Opiliones;Gonyleptidae;NA;NA;MAAltitude;-22.768;-45.588;1474;CamposdoJordao;17;17;1
3.0;6;1131;36.5;Insecta;Coleoptera;NA;NA;NA;MAAltitude;-22.768;-45.588;1474;CamposdoJordao;17;17;1
3.0;6;1132;38;Insecta;Coleoptera;NA;NA;NA;MAAltitude;-22.768;-45.588;1474;CamposdoJordao;17;17;1
3.0;6;1133;38;Insecta;Hymenoptera;Formicidae;NA;NA;MAAltitude;-22.768;-45.588;1474;CamposdoJordao;17;17;1
3.0;6;1134;38;Insecta;Hymenoptera;Formicidae;NA;NA;MAAltitude;-22.768;-45.588;1474;CamposdoJordao;17;17;1
3.0;6;1135;39;Insecta;Hymenoptera;Formicidae;NA;NA;MAAltitude;-22.768;-45.588;1474;CamposdoJordao;17;17;1
3.0;6;1136;39;Insecta;Hymenoptera;Formicidae;NA;NA;MAAltitude;-22.768;-45.588;1474;CamposdoJordao;17;17;1
3.0;6;1137;39;Insecta;Hymenoptera;Formicidae;NA;NA;MAAltitude;-22.768;-45.588;1474;CamposdoJordao;17;17;1
3.0;6;1138;40;Insecta;Hymenoptera;Formicidae;NA;NA;MAAltitude;-22.768;-45.588;1474;CamposdoJordao;17;17;1
3.0;6;1139;40;Insecta;Coleoptera;NA;NA;NA;MAAltitude;-22.768;-45.588;1474;CamposdoJordao;17;17;1
3.0;6;1140;40;Insecta;Hymenoptera;Formicidae;NA;NA;MAAltitude;-22.768;-45.588;1474;CamposdoJordao;17;17;1
3.0;6;1141;43.5;Insecta;Hymenoptera;Formicidae;NA;NA;MAAltitude;-22.768;-45.588;1474;CamposdoJordao;17;17;1
3.0;6;1142;34;Insecta;Coleoptera;NA;NA;NA;MAAltitude;-22.768;-45.588;1474;CamposdoJordao;17;17;1
3.0;6;1144;36.5;Arachnida;Opiliones;Gonyleptidae;NA;NA;MAAltitude;-22.768;-45.588;1474;CamposdoJordao;17;17;1
3.0;6;1145;36.5;Arachnida;Opiliones;Gonyleptidae;NA;NA;MAAltitude;-22.768;-45.588;1474;CamposdoJordao;17;17;1
3.0;6;1147;38;Insecta;Coleoptera;NA;NA;NA;MAAltitude;-22.768;-45.588;1474;CamposdoJordao;17;17;1
3.0;6;1148;38.5;Insecta;Hymenoptera;Formicidae;NA;NA;MAAltitude;-22.768;-45.588;1474;CamposdoJordao;17;17;1
3.0;6;1149;39;Insecta;Hymenoptera;Formicidae;NA;NA;MAAltitude;-22.768;-45.588;1474;CamposdoJordao;17;17;1
3.0;6;1150;39;Insecta;Coleoptera;NA;NA;NA;MAAltitude;-22.768;-45.588;1474;CamposdoJordao;17;17;1
3.0;6;1151;40;Insecta;Hymenoptera;Formicidae;NA;NA;MAAltitude;-22.768;-45.588;1474;CamposdoJordao;17;17;1
3.0;6;1152;41;Insecta;Hymenoptera;Formicidae;NA;NA;MAAltitude;-22.768;-45.588;1474;CamposdoJordao;17;17;1
3.0;6;1153;41.5;Insecta;Hymenoptera;Formicidae;NA;NA;MAAltitude;-22.768;-45.588;1474;CamposdoJordao;17;17;1
3.0;6;1154;41.5;Insecta;Hymenoptera;Formicidae;NA;NA;MAAltitude;-22.768;-45.588;1474;CamposdoJordao;17;17;1
3.0;6;1155;42;Arachnida;Araneae;Theridiidae;NA;NA;MAAltitude;-22.768;-45.588;1474;CamposdoJordao;17;17;1
3.0;6;1156;35;Malacostraca;Isopoda;NA;NA;NA;MAAltitude;-22.768;-45.588;1474;CamposdoJordao;17;17;1
3.0;6;1157;36;Insecta;Coleoptera;NA;NA;NA;MAAltitude;-22.768;-45.588;1474;CamposdoJordao;17;17;1
3.0;6;1159;37;Insecta;Coleoptera;NA;NA;NA;MAAltitude;-22.768;-45.588;1474;CamposdoJordao;17;17;1
3.0;6;1161;38;Arachnida;Araneae;Segestriidae;NA;NA;MAAltitude;-22.768;-45.588;1474;CamposdoJordao;17;17;25
3.0;6;1162;38;Chilopoda;Geophilomorpha;NA;NA;NA;MAAltitude;-22.768;-45.588;1474;CamposdoJordao;17;17;1
3.0;6;1163;38;Diplopoda;Polydesmida;NA;NA;NA;MAAltitude;-22.768;-45.588;1474;CamposdoJordao;17;17;4
3.0;6;1164;38;Insecta;Coleoptera;NA;NA;NA;MAAltitude;-22.768;-45.588;1474;CamposdoJordao;17;17;10
3.0;6;1165;40;Insecta;Hymenoptera;Formicidae;NA;NA;MAAltitude;-22.768;-45.588;1474;CamposdoJordao;17;17;1
3.0;6;1167;41.5;Insecta;Hymenoptera;Formicidae;NA;NA;MAAltitude;-22.768;-45.588;1474;CamposdoJordao;17;17;1
3.0;7;1168;44;Arachnida;Araneae;Araneidae;NA;NA;MAAltitude;-22.744;-45.586;1474;CamposdoJordao;17;17;1
3.0;7;1169;33;Insecta;Hemiptera;NA;NA;NA;MAAltitude;-22.744;-45.586;1474;CamposdoJordao;17;17;1
3.0;7;1170;33;Insecta;Hemiptera;NA;NA;NA;MAAltitude;-22.744;-45.586;1474;CamposdoJordao;17;17;1
3.0;7;1171;28;Insecta;Dermaptera;NA;NA;NA;MAAltitude;-22.744;-45.586;1474;CamposdoJordao;17;18;1
3.0;7;1172;30;Insecta;Thysanoptera ;NA;NA;NA;MAAltitude;-22.744;-45.586;1474;CamposdoJordao;17;18;1
3.0;7;1173;33;Insecta;Coleoptera;NA;NA;NA;MAAltitude;-22.744;-45.586;1474;CamposdoJordao;17;18;1
3.0;7;1174;38;Insecta;Hymenoptera;Formicidae;NA;NA;MAAltitude;-22.744;-45.586;1474;CamposdoJordao;17;18;1
3.0;7;1175;39;Insecta;Dermaptera;NA;NA;NA;MAAltitude;-22.744;-45.586;1474;CamposdoJordao;17;18;6
3.0;7;1176;39;Insecta;Hymenoptera;Formicidae;NA;NA;MAAltitude;-22.744;-45.586;1474;CamposdoJordao;17;18;1
3.0;7;1177;41;Insecta;Hymenoptera;Formicidae;NA;NA;MAAltitude;-22.744;-45.586;1474;CamposdoJordao;17;18;8
3.0;7;1178;45;Insecta;Hymenoptera;Formicidae;NA;NA;MAAltitude;-22.744;-45.586;1474;CamposdoJordao;17;18;6
3.0;7;1179;28;Insecta;Hymenoptera;Formicidae;NA;NA;MAAltitude;-22.744;-45.586;1474;CamposdoJordao;17;18;1
3.0;7;1180;29;Insecta;Coleoptera;NA;NA;NA;MAAltitude;-22.744;-45.586;1474;CamposdoJordao;17;18;26
3.0;7;1182;31;Insecta;Hymenoptera;Formicidae;NA;NA;MAAltitude;-22.744;-45.586;1474;CamposdoJordao;17;18;1
3.0;7;1183;32;Insecta;Hymenoptera;Formicidae;Myrmicinae;NA;MAAltitude;-22.744;-45.586;1474;CamposdoJordao;17;18;1
3.0;7;1184;34;Insecta;Coleoptera;NA;NA;NA;MAAltitude;-22.744;-45.586;1474;CamposdoJordao;17;18;1
3.0;7;1185;34;Insecta;Hymenoptera;Formicidae;NA;NA;MAAltitude;-22.744;-45.586;1474;CamposdoJordao;17;18;1
3.0;7;1186;35;Insecta;Hymenoptera;Formicidae;NA;NA;MAAltitude;-22.744;-45.586;1474;CamposdoJordao;17;18;1
3.0;7;1188;37;Arachnida;Araneae;Oonopidae;NA;NA;MAAltitude;-22.744;-45.586;1474;CamposdoJordao;17;18;1
3.0;7;1189;37.5;Chilopoda;Geophilomorpha;NA;NA;NA;MAAltitude;-22.744;-45.586;1474;CamposdoJordao;17;18;1
3.0;7;1190;39;Arachnida;Araneae;Salticidae;NA;NA;MAAltitude;-22.744;-45.586;1474;CamposdoJordao;17;18;1
3.0;7;1191;39;Insecta;Hymenoptera;Formicidae;NA;NA;MAAltitude;-22.744;-45.586;1474;CamposdoJordao;17;18;3
3.0;7;1192;41;Arachnida;Araneae;Linyphiidae;NA;NA;MAAltitude;-22.744;-45.586;1474;CamposdoJordao;17;18;5
3.0;7;1193;46.5;Insecta;Hymenoptera;Formicidae;NA;NA;MAAltitude;-22.744;-45.586;1474;CamposdoJordao;17;18;6
3.0;7;1194;30;Insecta;Coleoptera;NA;NA;NA;MAAltitude;-22.744;-45.586;1474;CamposdoJordao;17;18;1
3.0;7;1195;31;Insecta;Hymenoptera;Formicidae;NA;NA;MAAltitude;-22.744;-45.586;1474;CamposdoJordao;17;18;1
3.0;7;1196;34;Insecta;Thysanoptera ;NA;NA;NA;MAAltitude;-22.744;-45.586;1474;CamposdoJordao;17;18;1
3.0;7;1197;35;Insecta;Coleoptera;NA;NA;NA;MAAltitude;-22.744;-45.586;1474;CamposdoJordao;17;18;1
3.0;7;1198;36;Arachnida;Opiliones;Gonyleptidae;NA;NA;MAAltitude;-22.744;-45.586;1474;CamposdoJordao;17;18;1
3.0;7;1200;38.5;Insecta;Hymenoptera;Formicidae;NA;NA;MAAltitude;-22.744;-45.586;1474;CamposdoJordao;17;18;1
3.0;7;1201;40;Arachnida;Acari;NA;NA;NA;MAAltitude;-22.744;-45.586;1474;CamposdoJordao;17;18;1
3.0;7;1202;42.5;Insecta;Hymenoptera;Formicidae;NA;NA;MAAltitude;-22.744;-45.586;1474;CamposdoJordao;17;18;12
